COMUNIDAD_AUTONOMA$PROVINCIA$LOCALIDAD$DENOMINACIONGENERICA$DENOMINACIONESPECIFICA$CODIGO$NATURALEZA$DOMICILIO$CODPOSTAL$TELEFONO
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Campohermoso$Instituto de Educación Secundaria$Campos de Níjar$04700132$Camino del Calvo, 43                                                            $04110$950368915
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Canjáyar$Centro de Educación de Adultos$Canjáyar$04500179$Animas, 3                                                                       $04450$950515514
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Canjáyar$Colegio de Educación Infantil y Primaria$Santa Cruz$04001886$Suspiro, 32                                                                     $04450$950515903
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Canjáyar$Instituto de Educación Secundaria$Valle de Andarax$04005533$Olivares, s/n                                                                   $04450$950515905
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cantoria$Centro de Educación de Adultos$El Cantar del Río$04500933$Almanzora, s/n.                                                                 $04850$950639624
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cantoria$Colegio de Educación Infantil y Primaria$Cerro Castillo$04001916$de España, 1$04850$950639918
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cantoria$Escuela Infantil$Cantoria$04008753$del Emigrante, 1$04850$950436000
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cantoria$Instituto de Educación Secundaria$Valle del Almanzora$04001931$España, 33                                                                      $04850$950639924
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Carboneras$Centro de Educación de Adultos$Arturo Pérez Reverte$04501068$Carril s/n. FORO CENTRO ABIERTO                                                 $04140$950451713
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Carboneras$Colegio de Educación Infantil y Primaria$Federico García Lorca$04005338$Goya, 2$04140$950451687
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Carboneras$Colegio de Educación Infantil y Primaria$San Antonio de Padua$04601610$del Carril, 13$04140$950451691
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Carboneras$Colegio de Educación Infantil y Primaria$Simón Fuentes$04001965$Joan Manuel Serrat, 149                                                         $04140$950451671
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Carboneras$Escuela Infantil$Caballito de Mar$04009940$Joaquín Rodrigo, 1$04140$650614931
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Carboneras$Instituto de Educación Secundaria$Juan Goytisolo$04700053$Joan Manuel Serrat, s/n                                                         $04140$950451773
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cela$Escuela Infantil$Lúcar$04009538$Clavellinas, s/n$04887$950424654
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Chirivel$Centro de Educación de Adultos$Chirivel$04500118$Mariano s/n                                                                     $04825$950419543
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Chirivel$Colegio de Educación Infantil y Primaria$Jerónima Reche$04002179$Aurora, 1                                                                       $04825$950419923
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Chirivel$Escuela Infantil$Chirivel$04008765$Posadas, 11$04825$950413446
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Congo-Canal$Colegio de Educación Infantil y Primaria$La Canal$04005211$de la Canal, s/n                                                                $04738$950156794
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cortijos de Marín$Colegio de Educación Infantil y Primaria$Llanos de Marín$04003718$Cortijos de Marín, s/n                                                          $04740$950156761
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas de los Medinas$Colegio de Educación Infantil y Primaria$Maestro Rodríguez Espinosa$04001382$Real, 2                                                                         $04160$950010117
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Centro de Educación de Adultos$Dolores Bernal Martínez$04500453$San Francisco, 9                                                                $04610$950451635
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Colegio de Educación Infantil y Primaria$Álvarez Sotomayor$04002027$Hermanos Machado, 30                                                            $04610$950451703
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Colegio de Educación Infantil y Primaria$Encarnación Asensio Granados$04005557$Hermanos Machado, s/n                                                           $04610$950451716
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Colegio de Educación Infantil y Primaria$Ntra. Sra. del Carmen$04002039$Rulador, 2                                                                      $04610$950451608
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Conservatorio Profesional de Música$Miguel Caparrós Belmonte$04700211$Doctor Emilio Gimeno, s/n                                                       $04610$950451576
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Escuela Infantil$Luis Siret$04009496$Molinico, s/n$04610$950458584
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Escuela Municipal de Música$Cuevas del Almanzora$04010450$El convento, s/n "Convento San Frencisco"                                       $04610$617440008
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Cuevas del Almanzora$Instituto de Educación Secundaria$Jaroso$04002052$Carlos Herrera, 25                                                              $04610$950451705
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Dalías$Centro de Educación de Adultos$Al-Hudry$04500283$Casino, 18                                                                      $04750$626466792
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Dalías$Colegio de Educación Infantil y Primaria$Luis Vives$04002234$Padre Rubio, 42$04750$950579942
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Dalías$Escuela Infantil$Madre Ignacia$04009319$1 de Mayo, s/n$04750$950607575
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Dalías$Instituto de Educación Secundaria$Ciudad de Dalías$04700557$de las Alpujarras, 254                                                          $04750$950579808
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Alquián$Colegio de Educación Infantil y Primaria$San Bernardo$04001321$de Níjar, s/n                                                                   $04130$950156534
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Alquián$Colegio de Educación Infantil y Primaria$San Vicente$04005612$San Vicente, 32                                                                 $04130$950156537
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Alquián$Escuela Infantil$El Alquián$04009484$de Viator, 48                                                                   $04130$950297394
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Alquián$Instituto de Educación Secundaria$El Alquián$04700521$de Níjar, s/n                                                                   $04130$950156984
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Barranquete$Escuela Infantil$El Barranquete$04010310$El Cerrillo, s/n$04117$696391719
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Convoy$Colegio Público Rural$San Miguel$04602018$Virgen de Fátima, 6                                                             $04640$950451565
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Centro de Educación de Adultos$Pablo Freire$04500520$Zorrilla, 49                                                                    $04700$950484816
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Infantil y Primaria$Diego Velázquez$04002261$Príncipes de España, 13                                                         $04700$950579950
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Infantil y Primaria$José Salazar$04002283$Venezuela, 1. Aptdo. correos 10                                                 $04700$950579553
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Infantil y Primaria$Laimún$04006151$de las Mimosas, 54$04700$950156798
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Infantil y Primaria$Loma de Santo Domingo$04002271$Alonso Ojeda, 19$04700$950579814
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Infantil y Primaria$Santiago Ramón y Cajal$04002258$Príncipes de España, 15                                                         $04700$697951521
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Infantil y Primaria$Teresa de Jesús$04005430$Chopin, 11$04700$950579830
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Infantil y Primaria$Tierno Galván$04005818$Pío Baroja,100                                                                  $04700$950156917
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Colegio de Educación Primaria$Ciavieja$04601622$Octavio Augusto, 22                                                             $04700$950156922
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Conservatorio Profesional de Música$El Ejido$04700193$África, nº 1                                                                    $04700$950579724
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Escuela Infantil$Gabriela Mistral$04005351$Octavio Augusto, 11$04700$950579716
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Escuela Infantil$Gloria Fuertes$04005715$París, 13. Bda. Santo Domingo                                                   $04700$950156521
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Escuela Infantil$Las Margaritas$04008996$Colonia Morato, s/n$04700$950579204
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Escuela Infantil$Punta Sabinar$04005341$Huelva, 104. Apdo. correos 237$04700$697950361
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Escuela Oficial de Idiomas$El Ejido$04700314$Príncipes de España, 17                                                         $04700$950156270
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Instituto de Educación Secundaria$Fuente Nueva$04700272$Príncipes de España, 115                                                        $04700$950579927
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Instituto de Educación Secundaria$Luz del Mar$04006689$de la Luz, s/n                                                                  $04700$950101036
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Instituto de Educación Secundaria$Murgi$04004826$Príncipes de España, 17                                                         $04700$950579920
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Instituto de Educación Secundaria$Pablo Ruiz Picasso$04700481$Loma de la Mezquita, 170                                                        $04700$950156820
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Ejido$Instituto de Educación Secundaria$Santo Domingo$04002313$Oasis, 135                                                                      $04700$950579820
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Llano de Don Antonio$Escuela Infantil$Llano de Don Antonio$04601890$El Llano de Don Antonio, s/n$04149$950451976
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Parador de las Hortichuelas$Colegio de Educación Infantil y Primaria$Francisco Villaespesa$04003755$Escuelas, s/n                                                                   $04720$950156765
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Parador de las Hortichuelas$Escuela Infantil$Las Amapolas$04009046$Maestro Padilla, 44$04721$950153489
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Parador de las Hortichuelas$Instituto de Educación Secundaria$El Parador$04000331$Eduardo Fajardo, 50                                                             $04721$950156850
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Solanillo$Colegio de Educación Infantil y Primaria$Poniente$04602171$Écija, 5                                                                        $04743$950156971
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$El Viso$Colegio Público Rural$Historiador Padre Tapia$04003366$de El Viso, bajo                                                                $04113$950368513
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Ensenada San Miguel$Colegio de Educación Infantil y Primaria$Almerimar$04007517$La Sal, esquina c/ Mascarón                                                     $04711$950034008
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Ensenada San Miguel$Colegio de Educación Infantil y Primaria$Bahía de Almerimar$04010942$Sal, esquina C/ Mascarón                                                        $04711$682193914
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Felix$Colegio Público Rural$San Roque$04009642$Carretera s/n                                                                   $04728$950156539
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fines$Centro de Educación de Adultos$El Olivar$04500881$Jardines, 1                                                                     $04869$950639630
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fines$Colegio de Educación Infantil y Primaria$Rafaela Fernández$04002507$Oceanía, 12                                                                     $04869$950639907
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fines$Escuela Infantil$Fines$04008789$Oceanía, 12                                                                     $04869$950444127
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fiñana$Centro de Educación de Adultos$Fiñana-Abrucena$04501044$Pedro de Tena. C.P. General Saliquer                                            $04500$
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fiñana$Colegio de Educación Infantil y Primaria$San Sebastián$04002519$Pedro Tena, 1                                                                   $04500$950359527
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fiñana$Escuela Infantil$Alfiñame$04011053$Pedro Tena, 1$04500$663891779
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fiñana$Escuela Infantil$Colorín Colorete$04009514$Pedro Tena, 2 y 4$04500$950352393
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fiñana$Instituto de Educación Secundaria$Sierra Nevada$04002532$Juan Aparicio, 3                                                                $04500$950359515
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Fondón$Centro de Educación de Adultos$Virgen de las Angustias(Fondón-Benecid)$04500155$La Fuente, 2                                                                    $04460$950515515
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Gádor$Centro de Educación de Adultos$Gádor$04500040$La Paz, 9                                                                       $04560$950156660
COMUNIDAD AUTÓNOMA DE ANDALUCÍA$Almería$Gádor$Colegio de Educación Infantil y Primaria$Soledad Alonso Drysdale$04002593$La Paz, 11                                                                      $04560$950156708
